iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,Germany,2021-06-22,3731304.0,685.0,853.714,90553.0,76.0,67.714,44472.98,8.164,10.175,1079.291,0.906,0.807,0.56,2144.0,25.554,,,,,,,,,,,103726.0,1.236,,,tests performed,69009217.0,43514790.0,27246080.0,214.0,1080652.0,852913.0,82.25,51.86,32.47,0.0,10166.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-23,3732439.0,1135.0,810.286,90620.0,67.0,62.143,44486.508,13.528,9.658,1080.089,0.799,0.741,0.57,2029.0,24.183,,,,,,,,,,,103394.0,1.232,,,tests performed,70348221.0,44041778.0,28092961.0,216.0,1339004.0,846079.0,83.85,52.49,33.48,0.0,10084.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-24,3732914.0,475.0,749.429,90685.0,65.0,58.286,44492.17,5.661,8.932,1080.864,0.775,0.695,0.58,1962.0,23.385,,,,,,,,,,,103063.0,1.228,,,tests performed,71387689.0,44575147.0,28639631.0,218.0,1039468.0,830126.0,85.09,53.13,34.14,0.0,9894.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-25,3733665.0,751.0,723.429,90752.0,67.0,54.0,44501.121,8.951,8.622,1081.663,0.799,0.644,0.61,1889.0,22.515,,,,,,,,,,,102731.0,1.224,,,tests performed,72311299.0,44998897.0,29179928.0,224.0,923610.0,819870.0,86.19,53.63,34.78,0.0,9772.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-26,3734153.0,488.0,650.857,90761.0,9.0,53.0,44506.937,5.816,7.757,1081.77,0.107,0.632,0.63,1846.0,22.002,,,,,1153.084,13.743,,,,,102400.0,1.22,,,tests performed,72722132.0,45149892.0,29453026.0,228.0,410833.0,817404.0,86.68,53.81,35.1,0.0,9743.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-27,3734489.0,336.0,623.286,90768.0,7.0,52.571,44510.942,4.005,7.429,1081.853,0.083,0.627,0.66,1789.0,21.323,,,,,,,,64529539.0,769.12,,102068.0,1.217,0.01,100.0,tests performed,73014390.0,45244250.0,29655070.0,232.0,292258.0,816986.0,87.03,53.93,35.35,0.0,9738.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,43002.0,2.97,2.01,512.535859304056
DEU,Europe,Germany,2021-06-28,3734830.0,341.0,601.571,90826.0,58.0,49.857,44515.006,4.064,7.17,1082.545,0.691,0.594,0.69,1693.0,20.179,,,,,,,,,,,102320.0,1.22,,,tests performed,73645116.0,45513993.0,30040610.0,233.0,630726.0,816650.0,87.78,54.25,35.81,0.0,9734.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-29,3735399.0,569.0,585.0,90883.0,57.0,47.143,44521.788,6.782,6.973,1083.224,0.679,0.562,0.71,1591.0,18.963,,,,,,,,,,,102572.0,1.223,,,tests performed,74581093.0,45928592.0,30584665.0,233.0,935977.0,795982.0,88.89,54.74,36.45,0.0,9487.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-06-30,3736205.0,806.0,538.0,90945.0,62.0,46.429,44531.395,9.607,6.412,1083.963,0.739,0.553,0.74,1499.0,17.866,,,,,,,,,,,102825.0,1.226,,,tests performed,75607330.0,46406136.0,31156357.0,239.0,1026237.0,751301.0,90.12,55.31,37.13,0.0,8955.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-01,3736959.0,754.0,577.857,91014.0,69.0,47.0,44540.382,8.987,6.887,1084.785,0.822,0.56,0.78,1413.0,16.841,,,,,,,,,,,103077.0,1.229,,,tests performed,76593481.0,46885195.0,31686344.0,246.0,986151.0,743685.0,91.29,55.88,37.77,0.0,8864.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-02,3737630.0,671.0,566.429,91032.0,18.0,40.0,44548.379,7.998,6.751,1085.0,0.215,0.477,0.81,1336.0,15.924,,,,,,,,,,,103329.0,1.232,,,tests performed,77443382.0,47290245.0,32153461.0,249.0,849901.0,733155.0,92.3,56.36,38.32,0.0,8738.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-03,3738059.0,429.0,558.0,91040.0,8.0,39.857,44553.492,5.113,6.651,1085.095,0.095,0.475,0.85,1329.0,15.84,,,,,820.173,9.776,,,,,103581.0,1.235,,,tests performed,77821565.0,47455524.0,32381578.0,255.0,378183.0,728490.0,92.75,56.56,38.6,0.0,8683.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-04,3738470.0,411.0,568.714,91039.0,-1.0,38.714,44558.391,4.899,6.778,1085.083,-0.012,0.461,0.89,1273.0,15.173,,,,,,,,65256371.0,777.783,,103833.0,1.238,0.008,125.0,tests performed,78095197.0,47557884.0,32561763.0,260.0,273632.0,725830.0,93.08,56.68,38.81,0.0,8651.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,43009.7,2.93,0.05,512.627634712563
DEU,Europe,Germany,2021-07-05,3738862.0,392.0,576.0,91068.0,29.0,34.571,44563.063,4.672,6.865,1085.429,0.346,0.412,0.93,1202.0,14.326,,,,,,,,,,,101494.0,1.21,,,tests performed,78633292.0,47770861.0,32901828.0,268.0,538095.0,712597.0,93.72,56.94,39.22,0.0,8493.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-06,3739575.0,713.0,596.571,91118.0,50.0,33.571,44571.561,8.498,7.11,1086.025,0.596,0.4,0.98,1130.0,13.468,,,,,,,,,,,99155.0,1.182,,,tests performed,79414881.0,48059754.0,33410467.0,273.0,781589.0,690541.0,94.65,57.28,39.82,0.0,8230.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-07,3740567.0,992.0,623.143,91148.0,30.0,29.0,44583.385,11.824,7.427,1086.382,0.358,0.346,1.02,1065.0,12.694,,,,,,,,,,,96816.0,1.154,,,tests performed,80414533.0,48405434.0,34083596.0,280.0,999652.0,686743.0,95.85,57.69,40.62,0.0,8185.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-08,3741470.0,903.0,644.429,91197.0,49.0,26.143,44594.148,10.763,7.681,1086.966,0.584,0.312,1.06,1006.0,11.99,,,,,,,,,,,94477.0,1.126,,,tests performed,81266154.0,48690615.0,34669547.0,290.0,851621.0,667525.0,96.86,58.03,41.32,0.0,7956.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-09,3742355.0,885.0,675.0,91232.0,35.0,28.571,44604.696,10.548,8.045,1087.384,0.417,0.341,1.09,961.0,11.454,,,,,,,,,,,92139.0,1.098,,,tests performed,82026622.0,48932867.0,35208452.0,299.0,760468.0,654749.0,97.77,58.32,41.96,0.0,7804.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-10,3743164.0,809.0,729.286,91239.0,7.0,28.429,44614.338,9.642,8.692,1087.467,0.083,0.339,1.13,927.0,11.049,,,,,529.632,6.313,,,,,89800.0,1.07,,,tests performed,82370807.0,49039239.0,35456047.0,304.0,344185.0,649892.0,98.18,58.45,42.26,0.0,7746.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-11,3743732.0,568.0,751.714,91241.0,2.0,28.857,44621.108,6.77,8.96,1087.491,0.024,0.344,1.16,885.0,10.548,,,,,,,,65868596.0,785.08,,87461.0,1.042,0.011,90.9,tests performed,82599114.0,49109152.0,35622734.0,309.0,228307.0,643417.0,98.45,58.53,42.46,0.0,7669.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,42450.4,2.86,-3.21,505.961402767334
DEU,Europe,Germany,2021-07-12,3744285.0,553.0,774.714,91268.0,27.0,28.571,44627.699,6.591,9.234,1087.813,0.322,0.341,1.19,845.0,10.071,,,,,,,,,,,87370.0,1.041,,,tests performed,83069341.0,49275963.0,35940259.0,320.0,470227.0,633721.0,99.01,58.73,42.84,0.0,7553.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-13,3745312.0,1027.0,819.571,91295.0,27.0,25.286,44639.94,12.241,9.768,1088.135,0.322,0.301,1.23,807.0,9.619,,,,,,,,,,,87279.0,1.04,,,tests performed,83834203.0,49477597.0,36523494.0,334.0,764862.0,631332.0,99.92,58.97,43.53,0.0,7525.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-14,3746935.0,1623.0,909.714,91326.0,31.0,25.429,44659.284,19.344,10.843,1088.504,0.369,0.303,1.26,776.0,9.249,,,,,,,,,,,87188.0,1.039,,,tests performed,84813028.0,49706119.0,37296856.0,343.0,978825.0,628356.0,101.09,59.24,44.45,0.0,7489.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-15,3748379.0,1444.0,987.0,91346.0,20.0,21.286,44676.495,17.211,11.764,1088.742,0.238,0.254,1.28,731.0,8.713,,,,,,,,,,,87097.0,1.038,,,tests performed,85583996.0,49901567.0,37895016.0,350.0,770968.0,616835.0,102.01,59.48,45.17,0.0,7352.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-16,3749944.0,1565.0,1084.143,91367.0,21.0,19.286,44695.148,18.653,12.922,1088.993,0.25,0.23,1.29,712.0,8.486,,,,,,,,,,,87006.0,1.037,,,tests performed,86246902.0,50076656.0,38405063.0,364.0,662906.0,602897.0,102.8,59.69,45.77,0.0,7186.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-17,3751253.0,1309.0,1155.571,91369.0,2.0,18.571,44710.75,15.602,13.773,1089.017,0.024,0.221,1.3,701.0,8.355,,,,,363.176,4.329,,,,,86915.0,1.036,,,tests performed,86519791.0,50167001.0,38606179.0,370.0,272889.0,592712.0,103.12,59.79,46.01,0.0,7064.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-18,3752236.0,983.0,1214.857,91370.0,1.0,18.429,44722.466,11.716,14.48,1089.028,0.012,0.22,1.3,683.0,8.141,,,,,,,,66476366.0,792.324,,86824.0,1.035,0.016,62.5,tests performed,86720423.0,50238827.0,38746297.0,375.0,200632.0,588758.0,103.36,59.88,46.18,0.0,7017.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,43263.9,2.88,4.86,515.657415081734
DEU,Europe,Germany,2021-07-19,3753220.0,984.0,1276.429,91404.0,34.0,19.429,44734.195,11.728,15.214,1089.434,0.405,0.232,1.29,660.0,7.866,,,,,,,,,,,86550.0,1.032,,,tests performed,87103699.0,50345806.0,39036877.0,386.0,383276.0,576337.0,103.82,60.01,46.53,0.0,6869.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-20,3754846.0,1626.0,1362.0,91423.0,19.0,18.286,44753.575,19.38,16.234,1089.66,0.226,0.218,1.29,611.0,7.282,,,,,,,,,,,86276.0,1.028,,,tests performed,87714325.0,50487817.0,39519829.0,412.0,610626.0,554303.0,104.55,60.18,47.1,0.0,6607.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-21,3756497.0,1651.0,1366.0,91466.0,43.0,20.0,44773.253,19.678,16.281,1090.173,0.513,0.238,1.29,588.0,7.008,,,,,,,,,,,86002.0,1.025,,,tests performed,88473267.0,50658120.0,40122354.0,416.0,758942.0,522891.0,105.45,60.38,47.82,0.0,6232.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-22,3758425.0,1928.0,1435.143,91505.0,39.0,22.714,44796.232,22.98,17.105,1090.638,0.465,0.271,1.3,563.0,6.71,,,,,,,,,,,85728.0,1.022,,,tests performed,89098487.0,50794477.0,40624846.0,434.0,625220.0,502070.0,106.2,60.54,48.42,0.0,5984.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-23,3760291.0,1866.0,1478.143,91514.0,9.0,21.0,44818.473,22.241,17.618,1090.745,0.107,0.25,1.3,546.0,6.508,,,,,,,,,,,85454.0,1.019,,,tests performed,89671740.0,50927684.0,41083234.0,455.0,573253.0,489263.0,106.88,60.7,48.97,0.0,5831.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-24,3761869.0,1578.0,1516.571,91531.0,17.0,23.143,44837.281,18.808,18.076,1090.947,0.203,0.276,1.31,545.0,6.496,,,,,319.797,3.812,,,,,85180.0,1.015,,,tests performed,89883911.0,50993101.0,41241949.0,477.0,212171.0,480589.0,107.13,60.78,49.16,0.0,5728.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-25,3763018.0,1149.0,1540.286,91534.0,3.0,23.429,44850.976,13.695,18.358,1090.983,0.036,0.279,1.31,524.0,6.245,,,,,,,,67070708.0,799.408,,84906.0,1.012,0.023,43.5,tests performed,90008595.0,51031487.0,41334146.0,483.0,124684.0,469739.0,107.28,60.82,49.27,0.0,5599.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,43602.6,2.87,1.98,519.694341167644
DEU,Europe,Germany,2021-07-26,3764441.0,1423.0,1603.0,91573.0,39.0,24.143,44867.936,16.961,19.106,1091.448,0.465,0.288,1.32,506.0,6.031,,,,,,,,,,,84681.0,1.009,,,tests performed,90348575.0,51115279.0,41601460.0,500.0,339980.0,463554.0,107.69,60.92,49.58,0.0,5525.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-27,3766501.0,2060.0,1665.0,91592.0,19.0,24.143,44892.489,24.553,19.845,1091.674,0.226,0.288,1.32,482.0,5.745,,,,,,,,,,,84456.0,1.007,,,tests performed,90904423.0,51227635.0,42057920.0,550.0,555848.0,455728.0,108.35,61.06,50.13,0.0,5432.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-28,3769552.0,3051.0,1865.0,91709.0,117.0,34.714,44928.854,36.365,22.229,1093.069,1.395,0.414,1.32,467.0,5.566,,,,,,,,,,,84231.0,1.004,,,tests performed,91598023.0,51364932.0,42627916.0,679.0,693600.0,446394.0,109.17,61.22,50.81,0.0,5321.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-29,3772326.0,2774.0,1985.857,91622.0,-87.0,16.714,44961.917,33.063,23.669,1092.032,-1.037,0.199,1.32,450.0,5.363,,,,,,,,,,,84006.0,1.001,,,tests performed,92178641.0,51486119.0,43102002.0,804.0,580618.0,440022.0,109.87,61.37,51.37,0.0,5245.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-30,3774918.0,2592.0,2089.571,91663.0,41.0,21.286,44992.811,30.894,24.905,1092.521,0.489,0.254,1.31,433.0,5.161,,,,,,,,,,,83781.0,0.999,,,tests performed,92678212.0,51597788.0,43505833.0,989.0,499571.0,429496.0,110.46,61.5,51.85,0.0,5119.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-07-31,3776724.0,1806.0,2122.143,91666.0,3.0,19.286,45014.336,21.526,25.294,1092.556,0.036,0.23,1.3,430.0,5.125,,,,,363.176,4.329,,,,,83556.0,0.996,,,tests performed,92873838.0,51658287.0,43653269.0,1173.0,195626.0,427132.0,110.7,61.57,52.03,0.0,5091.0,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-01,3778277.0,1553.0,2179.857,91666.0,0.0,18.857,45032.846,18.51,25.981,1092.556,0.0,0.225,1.3,433.0,5.161,,,,,,,,67654027.0,806.361,,83331.0,0.993,0.029,34.5,tests performed,92991232.0,51695266.0,43739420.0,1344.0,117394.0,426091.0,110.84,61.61,52.13,0.0,5079.0,64.81,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,42974.7,2.8,-3.55,512.210473764802
DEU,Europe,Germany,2021-08-02,3779797.0,1520.0,2193.714,91685.0,19.0,16.0,45050.963,18.117,26.147,1092.783,0.226,0.191,1.31,404.0,4.815,,,,,,,,,,,83464.0,0.995,,,tests performed,93286256.0,51766178.0,43974673.0,1496.0,295024.0,419669.0,111.19,61.7,52.41,0.0,5002.0,64.81,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-03,3782344.0,2547.0,2263.286,91710.0,25.0,16.857,45081.32,30.357,26.976,1093.081,0.298,0.201,1.31,394.0,4.696,,,,,,,,,,,83597.0,0.996,,,tests performed,93750398.0,51857248.0,44360833.0,1724.0,464142.0,406568.0,111.74,61.81,52.87,0.0,4846.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-04,3786003.0,3659.0,2350.143,91736.0,26.0,3.857,45124.931,43.611,28.011,1093.391,0.31,0.046,1.32,393.0,4.684,,,,,,,,,,,83731.0,0.998,,,tests performed,94325905.0,51968983.0,44837185.0,1987.0,575507.0,389697.0,112.43,61.94,53.44,0.0,4645.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-05,3789460.0,3457.0,2447.714,91761.0,25.0,19.857,45166.135,41.204,29.174,1093.689,0.298,0.237,1.33,376.0,4.482,,,,,,,,,,,83864.0,1.0,,,tests performed,94845798.0,52069905.0,45270410.0,2204.0,519893.0,381022.0,113.05,62.06,53.96,0.0,4541.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-06,3792848.0,3388.0,2561.429,91785.0,24.0,17.429,45206.516,40.381,30.529,1093.975,0.286,0.208,1.34,369.0,4.398,,,,,,,,,,,83997.0,1.001,,,tests performed,95288149.0,52167015.0,45630671.0,2459.0,442351.0,372848.0,113.57,62.18,54.39,0.0,4444.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-07,3795609.0,2761.0,2697.857,91789.0,4.0,17.571,45239.424,32.908,32.155,1094.022,0.048,0.209,1.35,369.0,4.398,,,,,415.635,4.954,,,,,84130.0,1.003,,,tests performed,95473740.0,52221575.0,45774534.0,2636.0,185591.0,371415.0,113.79,62.24,54.56,0.0,4427.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-08,3797849.0,2240.0,2796.0,91791.0,2.0,17.857,45266.123,26.698,33.325,1094.046,0.024,0.213,1.35,363.0,4.327,,,,,,,,68243868.0,813.391,,84263.0,1.004,0.038,26.3,tests performed,95590046.0,52249382.0,45866894.0,2778.0,116306.0,371259.0,113.93,62.28,54.67,0.0,4425.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,42482.2,2.74,-2.83,506.340423285586
DEU,Europe,Germany,2021-08-09,3800069.0,2220.0,2896.0,91810.0,19.0,17.857,45292.582,26.46,34.517,1094.273,0.226,0.213,1.36,357.0,4.255,,,,,,,,,,,83816.0,0.999,,,tests performed,95885520.0,52310375.0,46110076.0,3068.0,295474.0,371323.0,114.28,62.35,54.96,0.0,4426.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-10,3803351.0,3282.0,3001.0,91824.0,14.0,16.286,45331.7,39.118,35.769,1094.44,0.167,0.194,1.38,353.0,4.207,,,,,,,,,,,83369.0,0.994,,,tests performed,96317227.0,52396694.0,46466608.0,3271.0,431707.0,366690.0,114.8,62.45,55.38,0.0,4371.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-11,3808838.0,5487.0,3262.143,91841.0,17.0,15.0,45397.099,65.399,38.881,1094.642,0.203,0.179,1.4,350.0,4.172,,,,,,,,,,,82923.0,0.988,,,tests performed,96861463.0,52517602.0,46905368.0,3593.0,544236.0,362223.0,115.45,62.6,55.91,0.0,4317.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-12,3814335.0,5497.0,3553.571,91860.0,19.0,14.143,45462.617,65.518,42.355,1094.869,0.226,0.169,1.42,353.0,4.207,,,,,,,,,,,82476.0,0.983,,,tests performed,97336182.0,52637550.0,47278542.0,3947.0,474719.0,355769.0,116.01,62.74,56.35,0.0,4240.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-13,3819871.0,5536.0,3860.429,91871.0,11.0,12.286,45528.6,65.983,46.012,1095.0,0.131,0.146,1.43,351.0,4.184,,,,,,,,,,,82029.0,0.978,,,tests performed,97761542.0,52753386.0,47607346.0,4344.0,425360.0,353342.0,116.52,62.88,56.74,0.01,4211.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-14,3824546.0,4675.0,4133.857,91874.0,3.0,12.143,45584.321,55.721,49.271,1095.036,0.036,0.145,1.43,367.0,4.374,,,,,586.126,6.986,,,,,81582.0,0.972,,,tests performed,97957423.0,52820603.0,47751355.0,4616.0,195881.0,354812.0,116.75,62.96,56.91,0.01,4229.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-15,3828278.0,3732.0,4347.0,91878.0,4.0,12.429,45628.802,44.481,51.811,1095.083,0.048,0.148,1.42,365.0,4.35,,,,,,,,68811816.0,820.16,,81135.0,0.967,0.06,16.7,tests performed,98075869.0,52859242.0,47838492.0,4799.0,118446.0,355118.0,116.9,63.0,57.02,0.01,4233.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,42857.7,2.73,2.21,510.815964310856
DEU,Europe,Germany,2021-08-16,3831827.0,3549.0,4536.857,91905.0,27.0,13.571,45671.102,42.3,54.074,1095.405,0.322,0.162,1.42,367.0,4.374,,,,,,,,,,,83644.0,0.997,,,tests performed,98342187.0,52942164.0,48035315.0,5034.0,266318.0,350952.0,117.21,63.1,57.25,0.01,4183.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-08-17,3837218.0,5391.0,4838.143,91927.0,22.0,14.714,45735.357,64.255,57.665,1095.667,0.262,0.175,1.43,352.0,4.195,,,,,,,,,,,86153.0,1.027,,,tests performed,98704589.0,53056010.0,48299003.0,5279.0,362402.0,341052.0,117.64,63.24,57.57,0.01,4065.0,59.26,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
